Name,Address,Bing Maps URL,Latitude,Longitude,Phone,pincode,City,District
Amaravati Clinic,"Shop No 18 Happy Home Complex, Shanti Park Mira Road E, Thane, Maharashtra 401107",https://www.bing.com/maps?cp=19.280414581298828%7E72.86632537841797&lvl=17.0&q=Amaravati%20Clinic%20%2C%20Shop%20No%2018%20Happy%20Home%20Complex%2C%20Shanti%20Park%20Mira%20Road%20E%2C%20Thane%2C%20Maharashtra%20401107,19.28041458,72.86632538,098204 67650,401107,Mira Bhayandar,Thane
Tapase Diagnostic Centre,"004\69, Madhav Tower, Shanti Park, Nr Jangid Tower, Mira Road East, Thane, Maharashtra 401107",https://www.bing.com/maps?cp=19.280460357666016%7E72.86972045898438&lvl=17.0&q=Tapase%20Diagnostic%20Centre%20%2C%20004%5C69%2C%20Madhav%20Tower%2C%20Shanti%20Park%2C%20Nr%20Jangid%20Tower%2C%20Mira%20Road%20East%2C%20Thane%2C%20Maharashtra%20401107,19.28046036,72.86972046,022 2810 7030,401107,Mira Bhayandar,Thane
Dr. Suri 'S Maternity&Surgical Nursing Home,"R Wing Gokul Village Shanti Park Miraroad East, Thane, Maharashtra 401107",https://www.bing.com/maps?cp=19.280010223388672%7E72.86890411376953&lvl=17.0&q=Dr.%20Suri%20'S%20Maternity%26Surgical%20Nursing%20Home%20%2C%20R%20Wing%20Gokul%20Village%20Shanti%20Park%20Miraroad%20East%2C%20Thane%2C%20Maharashtra%20401107,19.28001022,72.86890411,098210 31014,401107,Mira Bhayandar,Thane
Sabka dentist - Mira Road,"Shanti Plaza, Shop No 17, Station Road, Ground Floor, Near Oriental Bank, Sector 11, Shanti Nagar, Mira Road East, Maharashtra 401107",https://www.bing.com/maps?cp=19.2829532623291%7E72.86251831054688&lvl=17.0&q=Sabka%20dentist%20-%20Mira%20Road%20%2C%20Shanti%20Plaza%2C%20Shop%20No%2017%2C%20Station%20Road%2C%20Ground%20Floor%2C%20Near%20Oriental%20Bank%2C%20Sector%2011%2C%20Shanti%20Nagar%2C%20Mira%20Road%20East%2C%20Maharashtra%20401107,19.28295326,72.86251831,082918 49548,401107,Mira Bhayandar,Thane
Life Flexible,"Shree Shashwat Bldg NO 12, 702, Near Pleasant Park Mira Bhaindar, Road, Mira Road East, Thane, Maharashtra 401107",https://www.bing.com/maps?cp=19.281381607055664%7E72.87456512451172&lvl=17.0&q=Life%20Flexible%20%2C%20Shree%20Shashwat%20Bldg%20NO%2012%2C%20702%2C%20Near%20Pleasant%20Park%20Mira%20Bhaindar%2C%20Road%2C%20Mira%20Road%20East%2C%20Thane%2C%20Maharashtra%20401107,19.28138161,72.87456512,090290 71765,401107,Mira Bhayandar,Thane
Chandras Dental Clinic,"Shop No.15, Satyam Heritage, Opp Amber Plaza, Vijay Park, Mira Road East, Thane, Maharashtra 401107",https://www.bing.com/maps?cp=19.276931762695312%7E72.8729476928711&lvl=17.0&q=Chandras%20Dental%20Clinic%20%2C%20Shop%20No.15%2C%20Satyam%20Heritage%2C%20Opp%20Amber%20Plaza%2C%20Vijay%20Park%2C%20Mira%20Road%20East%2C%20Thane%2C%20Maharashtra%20401107,19.27693176,72.87294769,090334 37960,401107,Mira Bhayandar,Thane
Nav Jivan Medical & General Stores,"OM Sadanand Apartment, Shop NO 6, Ground Floor, Ideal Park, P K, Road, NR Deepak Hospital, Mira Road East, Mira Bhayander Road, Thane, Maharashtra 401107",https://www.bing.com/maps?cp=19.29379653930664%7E72.86212921142578&lvl=17.0&q=Nav%20Jivan%20Medical%20%26%20General%20Stores%20%2C%20OM%20Sadanand%20Apartment%2C%20Shop%20NO%206%2C%20Ground%20Floor%2C%20Ideal%20Park%2C%20P%20K%2C%20Road%2C%20NR%20Deepak%20Hospital%2C%20Mira%20Road%20East%2C%20Mira%20Bhayander%20Road%2C%20Thane%2C%20Maharashtra%20401107,19.29379654,72.86212921,,401107,Mira Bhayandar,Thane
Khushi Medical,"Shop No.02, Ground Floor, Gopal Vihar, Dahisar West, Mumbai, Maharashtra 400068",https://www.bing.com/maps?cp=19.246721267700195%7E72.85143280029297&lvl=17.0&q=Khushi%20Medical%20%2C%20Shop%20No.02%2C%20Ground%20Floor%2C%20Gopal%20Vihar%2C%20Dahisar%20West%2C%20Mumbai%2C%20Maharashtra%20400068,19.24672127,72.8514328,093266 97587,400068,Dahisar,Mumbai
Precise Diagnostic,"101, Saichirag CHS, Queens Park, Miraroad, Mirabhayander Road, Thane, Maharashtra 401107",https://www.bing.com/maps?cp=19.285539627075195%7E72.86469268798828&lvl=17.0&q=Precise%20Diagnostic%20%2C%20101%2C%20Saichirag%20CHS%2C%20Queens%20Park%2C%20Miraroad%2C%20Mirabhayander%20Road%2C%20Thane%2C%20Maharashtra%20401107,19.28553963,72.86469269,097692 77229,401107,Mira Bhayandar,Thane
Smile Studio,"Ss Studio Mira Road, Thane, Maharashtra, Indien, Maharashtra 401107",https://www.bing.com/maps?cp=19.281774520874023%7E72.86076354980469&lvl=17.0&q=Smile%20Studio%20%2C%20Ss%20Studio%20Mira%20Road%2C%20Thane%2C%20Maharashtra%2C%20Indien%2C%20Maharashtra%20401107,19.28177452,72.86076355,080808 08212,401107,Mira Bhayandar,Thane
Al Shifa Bone Setter Clinic,"4, Shrikant Dhadwe Road, Mira Road East, Mumbai, Maharashtra 401107",https://www.bing.com/maps?cp=19.282461166381836%7E72.85795593261719&lvl=17.0&q=Al%20Shifa%20Bone%20Setter%20Clinic%20%2C%204%2C%20Shrikant%20Dhadwe%20Road%2C%20Mira%20Road%20East%2C%20Mumbai%2C%20Maharashtra%20401107,19.28246117,72.85795593,099879 51347,401107,Mira Bhayandar,Thane
Abidi Clinic,"Building No.5-b, Narendra Park Venus, Lodha Rd, Naya Nagar, Mira Road, Maharashtra 401107",https://www.bing.com/maps?cp=19.28645133972168%7E72.85859680175781&lvl=17.0&q=Abidi%20Clinic%20%2C%20Building%20No.5-b%2C%20Narendra%20Park%20Venus%2C%20Lodha%20Rd%2C%20Naya%20Nagar%2C%20Mira%20Road%2C%20Maharashtra%20401107,19.28645134,72.8585968,022 6421 7682,401107,Mira Bhayandar,Thane
Tehrim Clinic,"Lodha Road, Ganga Complex Masjid, Mira Road East, Mumbai, Maharashtra 401107",https://www.bing.com/maps?cp=19.28972625732422%7E72.85763549804688&lvl=17.0&q=Tehrim%20Clinic%20%2C%20Lodha%20Road%2C%20Ganga%20Complex%20Masjid%2C%20Mira%20Road%20East%2C%20Mumbai%2C%20Maharashtra%20401107,19.28972626,72.8576355,,401107,Mira Bhayandar,Thane
Family Clinic,"Masjid Usman Road, Orchid Multispeciality Hospital, Mira Road East, Mumbai, Maharashtra 401107",https://www.bing.com/maps?cp=19.29020881652832%7E72.85841369628906&lvl=17.0&q=Family%20Clinic%20%2C%20Masjid%20Usman%20Road%2C%20Orchid%20Multispeciality%20Hospital%2C%20Mira%20Road%20East%2C%20Mumbai%2C%20Maharashtra%20401107,19.29020882,72.8584137,,401107,Mira Bhayandar,Thane
Barkat Medical,"Shop No 3, Saryu Sargam Chs Ltd, Lodha Road, Next To Sita Park, Naya Nagar, Mira Road East, Thane, Maharashtra 401107",https://www.bing.com/maps?cp=19.287883758544922%7E72.85791015625&lvl=17.0&q=Barkat%20Medical%20%2C%20Shop%20No%203%2C%20Saryu%20Sargam%20Chs%20Ltd%2C%20Lodha%20Road%2C%20Next%20To%20Sita%20Park%2C%20Naya%20Nagar%2C%20Mira%20Road%20East%2C%20Thane%2C%20Maharashtra%20401107,19.28788376,72.85791016,,401107,Mira Bhayandar,Thane
Barkaat Clinic,"2, Noorpur Road, Holy Cross Convent School, Mira Road East, Mumbai, Maharashtra 401107",https://www.bing.com/maps?cp=19.287975311279297%7E72.85603332519531&lvl=17.0&q=Barkaat%20Clinic%20%2C%202%2C%20Noorpur%20Road%2C%20Holy%20Cross%20Convent%20School%2C%20Mira%20Road%20East%2C%20Mumbai%2C%20Maharashtra%20401107,19.28797531,72.85603333,,401107,Mira Bhayandar,Thane
Dr Abdul Khalique Clinic,"Lodha Road, Patriot High School, Mira Road East, Mumbai, Maharashtra 401107",https://www.bing.com/maps?cp=19.290910720825195%7E72.8570327758789&lvl=17.0&q=Dr%20Abdul%20Khalique%20Clinic%20%2C%20Lodha%20Road%2C%20Patriot%20High%20School%2C%20Mira%20Road%20East%2C%20Mumbai%2C%20Maharashtra%20401107,19.29091072,72.85703278,,401107,Mira Bhayandar,Thane
Savitri Clinic,"Shop Number .13, 14, Golden Fleece, Queen's Park Road, Mira Road, Mumbai 401107",https://www.bing.com/maps?cp=19.291797637939453%7E72.8646240234375&lvl=17.0&q=Savitri%20Clinic%20%2C%20Shop%20Number%20.13%2C%2014%2C%20Golden%20Fleece%2C%20Queen's%20Park%20Road%2C%20Mira%20Road%2C%20Mumbai%20401107,19.29179764,72.86462402,022 2811 2212,401107,Mira Bhayandar,Thane
Yaa Shafi an Noor Clinic,"Shop NO 01 JAY Natraj Tower CHS LTD, Geeta Nagar Phase-1 OPP Sunrock-D, Thane, Maharashtra 401107",https://www.bing.com/maps?cp=19.28816795349121%7E72.86113739013672&lvl=17.0&q=Yaa%20Shafi%20an%20Noor%20Clinic%20%2C%20Shop%20NO%2001%20JAY%20Natraj%20Tower%20CHS%20LTD%2C%20Geeta%20Nagar%20Phase-1%20OPP%20Sunrock-D%2C%20Thane%2C%20Maharashtra%20401107,19.28816795,72.86113739,077387 36829,401107,Mira Bhayandar,Thane
Dr.Sameer N Gandhi's Clinic,"Sh42, Mira Road East, Mumbai, Maharashtra 401107",https://www.bing.com/maps?cp=19.29439353942871%7E72.86001586914062&lvl=17.0&q=Dr.Sameer%20N%20Gandhi's%20Clinic%20%2C%20Sh42%2C%20Mira%20Road%20East%2C%20Mumbai%2C%20Maharashtra%20401107,19.29439354,72.86001587,,401107,Mira Bhayandar,Thane
Agilus Diagnostics-Mira Road,"Shree Vakratund CHS, Mira Road, Thane, Maharashtra 401107",https://www.bing.com/maps?cp=19.294815063476562%7E72.85872650146484&lvl=17.0&q=Agilus%20Diagnostics-Mira%20Road%20%2C%20Shree%20Vakratund%20CHS%2C%20Mira%20Road%2C%20Thane%2C%20Maharashtra%20401107,19.29481506,72.8587265,080 6253 6242,401107,Mira Bhayandar,Thane
Astakem Labs,"Flat No 302 New Rahul Chs, Pokar Complex, Mira Road, Thane, Maharashtra 401107",https://www.bing.com/maps?cp=19.281963348388672%7E72.85710906982422&lvl=17.0&q=Astakem%20Labs%20%2C%20Flat%20No%20302%20New%20Rahul%20Chs%2C%20Pokar%20Complex%2C%20Mira%20Road%2C%20Thane%2C%20Maharashtra%20401107,19.28196335,72.85710907,,401107,Mira Bhayandar,Thane
Renuka Hospital Services,"C\203, Mira Bhayander, Beverly Park, Near Rbk School, Mira Road East, Thane, Maharashtra 401107",https://www.bing.com/maps?cp=19.290559768676758%7E72.86310577392578&lvl=17.0&q=Renuka%20Hospital%20Services%20%2C%20C%5C203%2C%20Mira%20Bhayander%2C%20Beverly%20Park%2C%20Near%20Rbk%20School%2C%20Mira%20Road%20East%2C%20Thane%2C%20Maharashtra%20401107,19.29055977,72.86310577,,401107,Mira Bhayandar,Thane
Crown Health Care Disposables,"Bhayandar East, Mumbai, Maharashtra 401105",https://www.bing.com/maps?cp=19.295608520507812%7E72.85773468017578&lvl=17.0&q=Crown%20Health%20Care%20Disposables%20%2C%20Bhayandar%20East%2C%20Mumbai%2C%20Maharashtra%20401105,19.29560852,72.85773468,097026 67544,401105,Mira Bhayandar,Thane
ishna Diagnostic centre and health care,"Shop no 5 Siddhi Enclave Opp RBK Global School, Indralok Phase 6 Bhayander East, Mira Bhayander, Maharashtra 401105",https://www.bing.com/maps?cp=19.291702270507812%7E72.8664779663086&lvl=17.0&q=ishna%20Diagnostic%20centre%20and%20health%20care%20%2C%20Shop%20no%205%20Siddhi%20Enclave%20Opp%20RBK%20Global%20School%2C%20Indralok%20Phase%206%20Bhayander%20East%2C%20Mira%20Bhayander%2C%20Maharashtra%20401105,19.29170227,72.86647797,079770 43796,401105,Mira Bhayandar,Thane
A J Diagnostics,"Masjid Usman Road, Mother Teresa School, Mira Road East, Mumbai, Maharashtra 401107",https://www.bing.com/maps?cp=19.290565490722656%7E72.85921478271484&lvl=17.0&q=A%20J%20Diagnostics%20%2C%20Masjid%20Usman%20Road%2C%20Mother%20Teresa%20School%2C%20Mira%20Road%20East%2C%20Mumbai%2C%20Maharashtra%20401107,19.29056549,72.85921478,022 2812 2213,401107,Mira Bhayandar,Thane
Krishna Kripa,"A-Sh-3, Pushpa Niketan Chs Ltd, Opp Salasar Brij Bhoomi, Temba Hospital Road, Bhayander West, Thane, Maharashtra 401101",https://www.bing.com/maps?cp=19.296171188354492%7E72.85230255126953&lvl=17.0&q=Krishna%20Kripa%20%2C%20A-Sh-3%2C%20Pushpa%20Niketan%20Chs%20Ltd%2C%20Opp%20Salasar%20Brij%20Bhoomi%2C%20Temba%20Hospital%20Road%2C%20Bhayander%20West%2C%20Thane%2C%20Maharashtra%20401101,19.29617119,72.85230255,,401101,Mira Bhayandar,Thane
Mamujee Clinic,"Jangid Complex Road, Canara Bank, Mira Road East, Mumbai, Maharashtra 401107",https://www.bing.com/maps?cp=19.27653694152832%7E72.87093353271484&lvl=17.0&q=Mamujee%20Clinic%20%2C%20Jangid%20Complex%20Road%2C%20Canara%20Bank%2C%20Mira%20Road%20East%2C%20Mumbai%2C%20Maharashtra%20401107,19.27653694,72.87093353,022 2812 1190,401107,Mira Bhayandar,Thane
Sai Yash Hospital,"Mira Bhayandar, Thane, Maharashtra 401107",https://www.bing.com/maps?cp=19.278369903564453%7E72.87295532226562&lvl=17.0&q=Sai%20Yash%20Hospital%20%2C%20Mira%20Bhayandar%2C%20Thane%2C%20Maharashtra%20401107,19.2783699,72.87295532,0251 244 2247,401107,Mira Bhayandar,Thane
Sai Siddhi Clinic,"94/95, Srishti Road, Silver Park Bus Stop, Mira Road East, Mumbai, Maharashtra 401107",https://www.bing.com/maps?cp=19.281368255615234%7E72.87250518798828&lvl=17.0&q=Sai%20Siddhi%20Clinic%20%2C%2094%2F95%2C%20Srishti%20Road%2C%20Silver%20Park%20Bus%20Stop%2C%20Mira%20Road%20East%2C%20Mumbai%2C%20Maharashtra%20401107,19.28136826,72.87250519,081040 26921,401107,Mira Bhayandar,Thane
Piles Clinic,"002, Bldg No. 18, Sector 10, Shanti Nagar, Mira Road East, Thane, Maharashtra 401107",https://www.bing.com/maps?cp=19.286334991455078%7E72.86885070800781&lvl=17.0&q=Piles%20Clinic%20%2C%20002%2C%20Bldg%20No.%2018%2C%20Sector%2010%2C%20Shanti%20Nagar%2C%20Mira%20Road%20East%2C%20Thane%2C%20Maharashtra%20401107,19.28633499,72.86885071,022 6524 3141,401107,Mira Bhayandar,Thane
Parmi Ayurvedic&Panchakarma Clinic Mira Road,"B-002, Sheetal Classic, Mtnl Road, Sheetal Nagar, Mira Road, Maharashtra 401107",https://www.bing.com/maps?cp=19.283212661743164%7E72.8658218383789&lvl=17.0&q=Parmi%20Ayurvedic%26Panchakarma%20Clinic%20Mira%20Road%20%2C%20B-002%2C%20Sheetal%20Classic%2C%20Mtnl%20Road%2C%20Sheetal%20Nagar%2C%20Mira%20Road%2C%20Maharashtra%20401107,19.28321266,72.86582184,098925 93938,401107,Mira Bhayandar,Thane
Gastrocare Clinic,"Bank Of Baroda, Mira Road East, Mumbai, Maharashtra 401107",https://www.bing.com/maps?cp=19.287893295288086%7E72.86964416503906&lvl=17.0&q=Gastrocare%20Clinic%20%2C%20Bank%20Of%20Baroda%2C%20Mira%20Road%20East%2C%20Mumbai%2C%20Maharashtra%20401107,19.2878933,72.86964417,089754 12448,401107,Mira Bhayandar,Thane
Shri Sai Salasar Ambulance Service,"Mauli Niwas Murdhavadi Uttan Road Bhayander, Thane, Maharashtra 401101",https://www.bing.com/maps?cp=19.277311325073242%7E72.79694366455078&lvl=17.0&q=Shri%20Sai%20Salasar%20Ambulance%20Service%20%2C%20Mauli%20Niwas%20Murdhavadi%20Uttan%20Road%20Bhayander%2C%20Thane%2C%20Maharashtra%20401101,19.27731133,72.79694366,086523 00706,401101,Mira Bhayandar,Thane
Akash Medical and General Store,"Dattatraya APT, A/302, 3, W S Road NR Mulgaonkar Hospital, Dahisar East, Mumbai, Maharashtra 400068",https://www.bing.com/maps?cp=19.245962142944336%7E72.85871887207031&lvl=17.0&q=Akash%20Medical%20and%20General%20Store%20%2C%20Dattatraya%20APT%2C%20A%2F302%2C%203%2C%20W%20S%20Road%20NR%20Mulgaonkar%20Hospital%2C%20Dahisar%20East%2C%20Mumbai%2C%20Maharashtra%20400068,19.24596214,72.85871887,,400068,Dahisar,Mumbai
Quantum Pathology LLP,"Off2Jayshreesalasarvrinda, Vanchsbrijbhoomiopp.Maxus, Bhayander West, Thane, Maharashtra 401101",https://www.bing.com/maps?cp=19.297077178955078%7E72.84320068359375&lvl=17.0&q=Quantum%20Pathology%20LLP%20%2C%20Off2Jayshreesalasarvrinda%2C%20Vanchsbrijbhoomiopp.Maxus%2C%20Bhayander%20West%2C%20Thane%2C%20Maharashtra%20401101,19.29707718,72.84320068,,401101,Mira Bhayandar,Thane
Lord Shiva Pharmaceuticals,"A\8, 002, Prem Kiran Building, Shanti Nagar, Sector 2, Near Sanjivani Hospital, Mira Road, Thane, Maharashtra 401107",https://www.bing.com/maps?cp=19.270774841308594%7E72.8724594116211&lvl=17.0&q=Lord%20Shiva%20Pharmaceuticals%20%2C%20A%5C8%2C%20002%2C%20Prem%20Kiran%20Building%2C%20Shanti%20Nagar%2C%20Sector%202%2C%20Near%20Sanjivani%20Hospital%2C%20Mira%20Road%2C%20Thane%2C%20Maharashtra%20401107,19.27077484,72.87245941,,401107,Mira Bhayandar,Thane
Aaiji Medical & General Stores,"Ostwal Avenue BHD, Akash Nidhi Complex, C-SH 22, Ground Floor, Ramdev Park Road, Mira Road East, Thane, Maharashtra 401107",https://www.bing.com/maps?cp=19.298755645751953%7E72.87226104736328&lvl=17.0&q=Aaiji%20Medical%20%26%20General%20Stores%20%2C%20Ostwal%20Avenue%20BHD%2C%20Akash%20Nidhi%20Complex%2C%20C-SH%2022%2C%20Ground%20Floor%2C%20Ramdev%20Park%20Road%2C%20Mira%20Road%20East%2C%20Thane%2C%20Maharashtra%20401107,19.29875565,72.87226105,088987 30961,401107,Mira Bhayandar,Thane
Elina Medical Agency,"Sita Nagar Chsl, Shop NO A/004, Navghar Cross Road, Bhayander, East, Thane, Maharashtra 401105",https://www.bing.com/maps?cp=19.306182861328125%7E72.86141967773438&lvl=17.0&q=Elina%20Medical%20Agency%20%2C%20Sita%20Nagar%20Chsl%2C%20Shop%20NO%20A%2F004%2C%20Navghar%20Cross%20Road%2C%20Bhayander%2C%20East%2C%20Thane%2C%20Maharashtra%20401105,19.30618286,72.86141968,,401105,Mira Bhayandar,Thane
